"participant","session","date","expName","psychopyVersion","frameRate","RecalledWord","RT","Prime","PrimeCon","PrimeDuration","OutputPosition","Block","StudyPosition","Studied","PrimeRecalledCondition","PrimeFor"
"JM",1,"2020-09-24_14h05.18.814","M1.1ConstantTotalFinal","2020.1.3",60,"DEVIL",7532.415,"firstword","firstword",NA,1,1,1,"Studied",NA,NA
"JM",1,"2020-09-24_14h05.18.814","M1.1ConstantTotalFinal","2020.1.3",60,"KISS",1418.96,"CROOK","Related",66.22499996,2,1,20,"Studied",NA,"THIEF"
"JM",1,"2020-09-24_14h05.18.814","M1.1ConstantTotalFinal","2020.1.3",60,"BRIDE",1301.43,"JEANS","Unrelated",66.96500001,3,1,25,"Studied",NA,NA
"JM",1,"2020-09-24_14h05.18.814","M1.1ConstantTotalFinal","2020.1.3",60,"GHOST",1090.86,"COPY","Unrelated",57.42999981,4,1,32,"Studied",NA,NA
"JM",1,"2020-09-24_14h05.18.814","M1.1ConstantTotalFinal","2020.1.3",60,"SWEET",1241.55,"HOTEL","Identical",67.15500006,5,1,37,"Studied",NA,NA
"JM",1,"2020-09-24_14h05.18.814","M1.1ConstantTotalFinal","2020.1.3",60,"ROAD",849.7949999,"GALAXY","Related",66.89499994,6,1,39,"Studied",NA,"STARS"
"JM",1,"2020-09-24_14h05.18.814","M1.1ConstantTotalFinal","2020.1.3",60,"SOUTH",1266.86,"ABOVE","Related",66.08000002,7,1,10,"Studied",NA,"BELOW"
"JM",1,"2020-09-24_14h05.18.814","M1.1ConstantTotalFinal","2020.1.3",60,"WORLD",1050.895,"FOUR","Related",53.01000015,8,1,6,"Studied",NA,"FIVE"
"JM",1,"2020-09-24_14h05.18.814","M1.1ConstantTotalFinal","2020.1.3",60,"STARS",1099.185,"MUTE","Related",66.73499988,9,1,7,"Studied",NA,"DEAF"
"JM",1,"2020-09-24_14h05.18.814","M1.1ConstantTotalFinal","2020.1.3",60,"HOTEL",3483.665,"WANT","Unrelated",66.9199999,10,1,16,"Studied","Identical",NA
"JM",1,"2020-09-24_14h05.18.814","M1.1ConstantTotalFinal","2020.1.3",60,"POUND",1285,"TEACH","Related",66.60499983,11,1,8,"Studied",NA,"LEARN"
"JM",1,"2020-09-24_14h05.18.814","M1.1ConstantTotalFinal","2020.1.3",60,"SHOOES",1099.8,"SMILE","Identical",53.0999999,12,1,NA,NA,NA,NA
"JM",1,"2020-09-24_14h05.18.814","M1.1ConstantTotalFinal","2020.1.3",60,"BLACK",1366.37,"ACRE","Related",67.09999987,13,1,18,"Studied",NA,"LAND"
"JM",1,"2020-09-24_14h05.18.814","M1.1ConstantTotalFinal","2020.1.3",60,"SHOES",1583.045,"GIFT","Related",66.97500008,14,1,33,"Studied",NA,"PRESENT"
"JM",1,"2020-09-24_14h05.18.814","M1.1ConstantTotalFinal","2020.1.3",60,"SMILE",1166.545,"LAKE","Identical",66.44999981,15,1,34,"Studied","Identical",NA
"JM",1,"2020-09-24_14h05.18.814","M1.1ConstantTotalFinal","2020.1.3",60,"POUND",1351.135,"KILL","Identical",65.82499994,16,1,8,"Studied",NA,NA
"JM",1,"2020-09-24_14h05.18.814","M1.1ConstantTotalFinal","2020.1.3",60,"LAKE",4767.045,"SMOKE","Identical",66.77999999,17,1,38,"Studied","Identical",NA
"JM",1,"2020-09-24_14h05.18.814","M1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",7988.73,"CASTLE","Unrelated",65.70500019,18,1,NA,NA,NA,NA
"JM",1,"2020-09-24_14h05.18.814","M1.1ConstantTotalFinal","2020.1.3",60,"TRASH",1216.875,"LOOSE","Related",66.66500005,19,1,19,"Studied",NA,"TIGHT"
"JM",1,"2020-09-24_14h05.18.814","M1.1ConstantTotalFinal","2020.1.3",60,"FROG",4350.405,"EFFECT","Unrelated",66.62500021,20,1,40,"Studied",NA,NA
"JM",1,"2020-09-24_14h05.18.814","M1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.795,"CAMP","Identical",66.21500012,21,1,NA,NA,NA,NA
"JM",1,"2020-09-24_14h05.18.814","M1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.935,"PRIDE","Unrelated",66.3699999,22,1,NA,NA,NA,NA
"JM",1,"2020-09-24_14h05.18.814","M1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.785,"SLEEP","Unrelated",66.8550001,23,1,NA,NA,NA,NA
"JM",1,"2020-09-24_14h05.18.814","M1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",7998.805,"DIRT","Identical",66.55000011,24,1,NA,NA,NA,NA
