"participant","session","date","expName","psychopyVersion","frameRate","RecalledWord","RT","Prime","PrimeCon","PrimeDuration","OutputPosition","Block","StudyPosition","Studied","PrimeRecalledCondition","PrimeFor"
"GA2",1,"2020-10-15_18h02.18.282","M1.3ConstantTotalFinal","2020.1.3",60,"WORST",4149.585,"firstword","firstword",NA,1,1,1,"Studied",NA,NA
"GA2",1,"2020-10-15_18h02.18.282","M1.3ConstantTotalFinal","2020.1.3",60,"LEAVES",3132.415,"MARRY","Unrelated",67.175,2,1,2,"Studied",NA,NA
"GA2",1,"2020-10-15_18h02.18.282","M1.3ConstantTotalFinal","2020.1.3",60,"MINUTE",2149.085,"TOOL","Unrelated",66.48500002,3,1,3,"Studied",NA,NA
"GA2",1,"2020-10-15_18h02.18.282","M1.3ConstantTotalFinal","2020.1.3",60,"SHORT",1450.595,"LIME","Related",66.51499998,4,1,5,"Studied",NA,"LEMON"
"GA2",1,"2020-10-15_18h02.18.282","M1.3ConstantTotalFinal","2020.1.3",60,"TIGER",1752.795,"SAME","Unrelated",66.8,5,1,6,"Studied",NA,NA
"GA2",1,"2020-10-15_18h02.18.282","M1.3ConstantTotalFinal","2020.1.3",60,"MUSCLE",1702.155,"UNCLE","Identical",66.84499999,6,1,7,"Studied",NA,NA
"GA2",1,"2020-10-15_18h02.18.282","M1.3ConstantTotalFinal","2020.1.3",60,"THERE",1520.98,"PACKAGE","Unrelated",66.37499999,7,1,8,"Studied",NA,NA
"GA2",1,"2020-10-15_18h02.18.282","M1.3ConstantTotalFinal","2020.1.3",60,"ROCK",1550.91,"REAL","Unrelated",65.64000002,8,1,9,"Studied",NA,NA
"GA2",1,"2020-10-15_18h02.18.282","M1.3ConstantTotalFinal","2020.1.3",60,"SPOON",1699.95,"WRONG","Unrelated",66.005,9,1,10,"Studied",NA,NA
"GA2",1,"2020-10-15_18h02.18.282","M1.3ConstantTotalFinal","2020.1.3",60,"WHERE",7084.45,"CLOWN","Unrelated",65.76999999,10,1,11,"Studied",NA,NA
"GA2",1,"2020-10-15_18h02.18.282","M1.3ConstantTotalFinal","2020.1.3",60,"QUEEN",3167.045,"MINUS","Identical",66.69000001,11,1,34,"Studied",NA,NA
"GA2",1,"2020-10-15_18h02.18.282","M1.3ConstantTotalFinal","2020.1.3",60,"QUART",1652.53,"WEED","Related",65.83000001,12,1,35,"Studied",NA,"GRASS"
"GA2",1,"2020-10-15_18h02.18.282","M1.3ConstantTotalFinal","2020.1.3",60,"HORSE",1316.785,"NECK","Unrelated",66.25499998,13,1,30,"Studied",NA,NA
"GA2",1,"2020-10-15_18h02.18.282","M1.3ConstantTotalFinal","2020.1.3",60,"GIRLS",1316.13,"MINE","Related",67.13499999,14,1,31,"Studied",NA,"YOURS"
"GA2",1,"2020-10-15_18h02.18.282","M1.3ConstantTotalFinal","2020.1.3",60,"TREE",3868.695,"PUSH","Related",65.695,15,1,NA,NA,NA,"SHOVE"
"GA2",1,"2020-10-15_18h02.18.282","M1.3ConstantTotalFinal","2020.1.3",60,"XXXXX",4505.495,"SHARK","Identical",67.075,16,1,NA,NA,NA,NA
"GA2",1,"2020-10-15_18h02.18.282","M1.3ConstantTotalFinal","2020.1.3",60,"XXXXX",4503.75,"TIME","Related",65.18499998,17,1,NA,NA,NA,"CLOCK"
"GA2",1,"2020-10-15_18h02.18.282","M1.3ConstantTotalFinal","2020.1.3",60,"EMPTY",1733.31,"HATE","Unrelated",65.89999999,18,1,NA,NA,NA,NA
"GA2",1,"2020-10-15_18h02.18.282","M1.3ConstantTotalFinal","2020.1.3",60,"XXXXX",3818.225,"OFFICE","Identical",66.04000001,19,1,NA,NA,NA,NA
