DelayedWord,DelayedRT
EXTENT,1817.235
GHOST,949.395
APPLE,766.37
NEPHEW,4866.18
THROW,766.2000001
PHONE,799.685
YOURS,854.5050001
SORRY,2616.895
,8002.085
,8000.825
MUSCLE,4400.46
WORSE,1902.035
,7989.52
,8001.38
,8001.06
,8000.85
,8003.45
,7990.485
,8000.46
,7999.395
,8001.455
,8001.07
,7991.805
,7999.635
,8001.65
,8001.485
,7999.475
,8002.225
,7990.375
SORRY,4548.73
,8000.54
,7989.67
,7997.025
EXTENT,2415.54
SORRY,1016.105
APPLE,999.665
GHOST,749.525
,8001.335
GHOST,5032.65
NEPHEW,1549.26
AFTER,882.98
THROW,1082.59
PHON,800.275
PHONE,1237.61
YOURS,1157.905
MUSCLE,999.3050001
,8000.55
,8000.215
,8011.81
,8000.07
,7991.44
,7998.92
,7999.57
,7999.87
,8001.985
,7988.56
,8000.345
,7989.71
,8000.27
,8009.185
,7998.85
,8000.385
,7989.76
,8000.29
,7989.54
,8002.4
,8000.14
,7991.465
,7999.785
,8000.47
,8001.925
,7998.83
,7993.005
,8001.375
,7991.245
,7988.395
,8000.13
,7990.145
,7990.095
,8000.57
,8003.985
,7995.8
,7993.035
,7999.885
,7993.135
,7990.125
,2233.47
