"participant","session","date","expName","psychopyVersion","frameRate","RecalledWord","RT","Prime","PrimeCon","PrimeDuration","OutputPosition","Block","StudyPosition","Studied","PrimeRecalledCondition","PrimeFor"
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"BUTTER",2684.375,"firstword","firstword",NA,1,1,39,"Studied",NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"MOTHER",1683.345,"CIRCLE","Related",66.88,2,1,29,"Studied",NA,"SQUARE"
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"PAIN",1251.95,"GUIDE","Related",67.05000001,3,1,41,"Studied",NA,"TOUR"
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"NOSE",1483.425,"LAUGH","Unrelated",64.84499999,4,1,20,"Studied",NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"LESS",1983.315,"UNITED","Related",66.345,5,1,42,"Studied",NA,"STATES"
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"SPIDER",1784.68,"BELL","Unrelated",66.655,6,1,1,"Studied",NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"THREAD",3116.6,"ABDUCT","Related",65.08,7,1,25,"Studied",NA,"KIDNAP"
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"SING",1533.64,"HIDE","Related",66.77,8,1,NA,NA,NA,"SEEK"
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8001.175,"LEAST","Related",65.795,9,1,NA,NA,NA,"MOST"
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8001.16,"ROOF","Unrelated",66.75,10,1,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"SNACK",8000.375,"CHOOSE","Unrelated",51.77999998,11,1,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"SUPPER",1900.355,"SOUR","Unrelated",65.11999998,12,1,22,"Studied",NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"HUNGER",2150.17,"LOSE","Unrelated",64.95500001,13,1,18,"Studied",NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8002.33,"HINT","Related",66.635,14,1,NA,NA,NA,"CLUE"
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"CHICKEN",3550.26,"WARM","Unrelated",68.17000001,15,1,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"NOTE",2335.24,"DEAD","Related",66.85,16,1,NA,NA,NA,"ALIVE"
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"BREATHE",5685.58,"YEAR","Unrelated",66.62,17,1,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.975,"BOOK","Related",66.2,18,1,NA,NA,NA,"READ"
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.735,"VIOLET","Related",67.14999999,19,1,NA,NA,NA,"PURPLE"
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.605,"CHAIN","Identical",64.85,20,1,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.52,"BUCKET","Identical",66.64999999,21,1,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.43,"THIRST","Identical",65.25000001,22,1,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.67,"FIND","Unrelated",66.66499999,23,1,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7996.295,"NONE","Unrelated",66.82500002,24,1,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7998.05,"WICK","Related",65.93000001,25,1,NA,NA,NA,"CANDLE"
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8002.055,"TAME","Related",65.12000001,26,1,NA,NA,NA,"WILD"
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7999.1,"FOOD","Unrelated",66.46999999,27,1,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.48,"BALLET","Identical",53.79999999,28,1,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.535,"LEND","Related",64.90500001,29,1,NA,NA,NA,"BORROW"
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8001.165,"FAST","Related",68.41000001,30,1,NA,NA,NA,"SLOW"
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8001.17,"SHIP","Unrelated",66.64999999,31,1,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7998.46,"QUIZ","Related",66.67,32,1,NA,NA,NA,"TEST"
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8001.035,"STRANGE","Unrelated",66.77999999,33,1,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.525,"WINTER","Identical",67.14999999,34,1,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.375,"STREET","Unrelated",66.39999998,35,1,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7987.675,"NOUN","Related",66.78499997,36,1,NA,NA,NA,"VERB"
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8001.55,"STICKY","Unrelated",67.415,37,1,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8280.92,"TOES","Identical",67.11999999,38,1,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.305,"LAST","Related",68.10999999,39,1,NA,NA,NA,"FIRST"
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.5,"HEAR","Unrelated",64.11500002,40,1,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.61,"CENTER","Related",67.13499999,41,1,NA,NA,NA,"MIDDLE"
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8003.11,"TWIG","Related",66.83500001,42,1,NA,NA,NA,"BRANCH"
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"SHORT",3099.915,"firstword","firstword",NA,1,2,33,"Studied",NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"GRASS",1952.06,"BEAST","Related",67.205,2,2,16,"Studied",NA,"ANIMAL"
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"FENCE",1650.61,"LION","Related",64.415,3,2,18,"Studied",NA,"TIGER"
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"OFFICE",1951.975,"WHOLE","Identical",64.74,4,2,37,"Studied",NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"WHERE",1950.08,"LEAVES","Identical",66.62,5,2,2,"Studied",NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"THERE",1817.155,"NECK","Unrelated",66.25999999,6,2,3,"Studied",NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8003.875,"EARLY","Identical",52.88,7,2,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"UNCLE",2131.23,"YOUNG","Unrelated",52.25000001,8,2,36,"Studied",NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"CANCER",2349.44,"CANCER","Identical",67.05499999,9,2,24,"Studied","Identical",NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"CHAIN",4031.165,"THIN","Unrelated",66.78499997,10,2,NA,NA,"Identical",NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.445,"TOOL","Unrelated",66.30000001,11,2,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8001.215,"OPEN","Related",67.13499999,12,2,NA,NA,NA,"CLOSE"
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"LEG",2316.215,"CLOWN","Unrelated",66.51,13,2,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"SHIRT",1815.05,"EXCUSE","Unrelated",66.65000002,14,2,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.72,"AHEAD","Related",68.47499998,15,2,NA,NA,NA,"BEHIND"
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"PHONE",2485.35,"EXIT","Related",67.29500002,16,2,29,"Studied",NA,"ENTER"
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"MINUS",1802.93,"PLANT","Identical",65.02499999,17,2,7,"Studied",NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"PLANT",8000.68,"TOSS","Related",67.02000002,18,2,5,"Studied","Identical","THROW"
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"FLOWER",2483.76,"SALT","Related",66.79499999,19,2,NA,NA,NA,"PEPPER"
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"SPACE",8000.1,"MINUTE","Identical",66.38999999,20,2,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"CORAL",2333.745,"GUYS","Related",65.615,21,2,30,"Studied",NA,"GIRLS"
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7992.72,"HATE","Unrelated",66.61000001,22,2,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"LEAVES",6650.52,"DOLLAR","Identical",66.34000002,23,2,23,"Studied","Identical",NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"NOSE",4048.065,"SAME","Unrelated",66.38499998,24,2,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"GIRLS",7152.355,"PIECE","Unrelated",66.59999999,25,2,15,"Studied",NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.56,"TEETH","Identical",66.54999999,26,2,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8030.9,"REAL","Unrelated",68.06999998,27,2,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"CLOVER",3049.965,"SLIDE","Unrelated",66.54,28,2,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8002.005,"CLOCK","Identical",66.20499998,29,2,NA,NA,NA,NA
"RR",1,"2020-10-14_17h13.13.043","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.72,"HARSH","Related",66.71000001,30,2,NA,NA,NA,"MEAN"
