Participant,Prime,Prime_Duration,rt,Response
CF,SNAP,66.36499998,1531.96,SNAP
CF,ERUPT,66.40999997,1966.155,XXXXX
CF,CLAW,67.13500002,1416.37,XXXXX
CF,PULL,66.27000007,3117.37, 
CF,CHEER,66.25999999,1365.8,CHEER
CF,MEET,67.72000005,382.65,XXXXX
CF,DAMAGE,67.06499995,2032.49,DANGER
CF,VOID,65.97500003,1066.645,XXXXX
CF,CORNER,65.89500001,748.4950001,CORN
CF,FLAK,66.80999999,1899.83,FLAKE
CF,FOREST,66.81999995,965.815,XXXXX
CF,TRAITOR,66.65000005,1215.4,TRIT
CF,PEEP,67.73499993,1380.765,PEAK
CF,SPAN,69.17999999,432.15,XXXXX
CF,CHEAT,66.68500009,1550.88,CHEAT
CF,SHAVE,66.59499998,1633.44,CHET
CF,VODKA,66.51499995,298.4399999,XXXXX
CF,MUZZLE,67.44999997,2866.485,SENT
CF,KEEP,66.43999997,1615.01,XXXXX
CF,OPTION,65.79499994,2050.33,PRISON
CF,WIND,66.63999998,1267.435,WIND
CF,UNEASY,67.45500001,1149.275,EASY
CF,HOSTEL,66.46499992,1148.735,HOTEL
CF,SPUNK,67.67499994,1283.155,PUNK
CF,LYNX,66.83000003,300.04,XXXXX
CF,TRIVIA,66.60999998,1066.58,TRIX
CF,SPUN,65.82499994,1932.45,SPIRIT
CF,EFFIGY,66.765,2116.45,ENERGY
CF,RESUME,66.44000008,2350.34,RESUME
CF,FAUNA,65.53000002,1066.57,ERROR
CF,TOTALLY,67.38999998,1663.505,TERROR
CF,CEASE,67.62500003,1498.305,CREASE
CF,SUIT,66.80999999,982.8250001,SUIT
CF,MIDLAND,66.51500007,1250.015,MIDDLE
CF,LEND,67.63499998,766.0200001,LEND
CF,PIAZZA,67.09500006,966.105,PRIDE
CF,MORAL,67.53,1117.02,MORAL
CF,REACTOR,66.735,1565.085,FACTOR
CF,STARK,67.19999993,1399.24,ACTOR
CF,FREAK,67.15500006,1382.975,FREAK
