participant,session,date,expName,psychopyVersion,frameRate,RecalledWord,RT,Prime,PrimeCon,PrimeDuration,OutputPosition,Block
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,LAWYER,1049.685,firstword,firstword,,1,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,BEACH,1032.65,DOCTOR,Unrelated,70.68000012,2,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,BIRD,1849.94,GRAND,Unrelated,52.41500004,3,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,SONG,717.315,SCALE,Related,65.28500002,4,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,EGGS,3118.505,JAIL,Identical,55.18999998,5,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,JAIL,1500.675,STRESS,Unrelated,67.84499995,6,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,NEPHEW,2675.945,NIGHTS,Unrelated,54.6550001,7,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,GLORY,1296.515,GLORY,Identical,66.58499991,8,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,CLAM,839.1750001,TALE,Related,52.7900001,9,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,HORN,753.1000001,HORN,Identical,65.25500002,10,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,RIGHT,800.4650001,HEAD,Unrelated,64.78500017,11,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,DAGGER,1102.695,PEEL,Related,67.04500015,12,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,SELLER,898.94,GUITAR,Identical,66.30999991,13,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,GUITAR,885.4,CASH,Related,59.80000016,14,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,MONEY,1007.36,TABLE,Related,67.11499998,15,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,STREAM,3386.65,UNDER,Unrelated,67.42500002,16,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,WEIGHT,866.375,SUBJECT,Unrelated,66.55999995,17,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,LENGTH,1079.155,FAKE,Unrelated,67.28999992,18,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,SHEET,2060.53,ALTER,Related,66.07000018,19,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,NICKLE,3600.57,NICKEL,Identical,65.69999992,20,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,OUTTAKE,1457.33,OUTTAKE,Identical,66.01499999,21,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,STAIRS,1235.485,STEPS,Related,67.21000001,22,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,WEST,916.495,SHEETS,Identical,66.0649999,23,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,CHEESE,999.5900001,CHEESE,Identical,65.97499992,24,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,SMOOTH,936.71,SMOOTH,Identical,67.3,25,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,STORY,862.805,GROSS,Identical,58.60499991,26,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,CLAM,3218.525,TOUCH,Unrelated,66.11500005,27,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,LAWYER,2124.075,FRIGHT,Identical,57.18499981,28,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,FLOWER,852.2049999,FLOWER,Identical,66.70999993,29,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,BOMB,735.5449998,BIKE,Unrelated,76.78500004,30,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,YELLOW,949.85,YELLOW,Identical,67.70000001,31,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,CHAIR,4451.95,BAIT,Related,66.67500013,32,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,NUMBER,1224.695,DIGIT,Related,67.31000007,33,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,TWELVE,1105.555,TWELVE,Identical,66.88500009,34,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,XXXXX,8009.93,PROPER,Unrelated,65.82499994,35,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,SHEET,6478.51,BRAIN,Unrelated,66.95999997,36,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,STOP,4043.33,LIGHT,Unrelated,65.82499994,37,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,XXXXX,7999.73,WOOD,Unrelated,68.76999978,38,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,RIGHT,7538.55,IMAGINE,Related,67.00499984,39,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,PICKLE,1188.265,PICKLE,Identical,66.90500001,40,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,GROSS,2911.18,STING,Unrelated,68.08999996,41,1
KS3,1,2020-10-19_11h47.13.500,M1.4ConstantTotalFinal,2020.1.3,60,BOMB,1800.945,SKIN,Unrelated,66.16499997,42,1
