Participant,Prime,Prime_Duration,rt,Response
JS,WIND,63.815,1017.12,XXXXX
JS,OPTION,67.02000002,2184.92,XXXXX
JS,CORNER,67.47499999,4066.57,XXXXX
JS,VOID,66.69999997,767.685,VOID
JS,FLAK,68.52999999,3249.775,FAKE
JS,MUZZLE,66.67999999,415.88,XXXXX
JS,UNEASY,65.69999998,946.31,NURSE
JS,REACTOR,67.83999997,366.715,XXXXX
JS,FAUNA,65.59499999,1005.59,FAUNA
JS,DAMAGE,66.25500001,584.3099999,XXXXX
JS,STARK,66.95000001,1949.945,SHARK
JS,RESUME,66.99000002,563.07,FIRE
JS,CEASE,65.92000002,1468.435,OCEAN
JS,LEND,66.57999998,100.44,XXXXX
JS,EFFIGY,67.21999997,66.66499999,XXXXX
JS,SUIT,66.37499999,600.705,SUIT
JS,HOSTEL,67.76000001,1982.14,HORSE
JS,PIAZZA,66.07499998,8001.125,XXXXX
JS,PULL,67.01499998,51.31000001,XXXXX
JS,MIDLAND,67.25499994,101.03,XXXXX
JS,ERUPT,66.58000004,1565.005,XXXXX
JS,SPUN,65.32499997,967.65,XXXXX
JS,TRIVIA,65.66000002,3082.865,TRIVIA
JS,KEEP,66.79000001,848.525,XXXXX
JS,CHEAT,65.88000001,1033.41,XXXXX
JS,SHAVE,67.00499996,932.035,SHAVE
JS,MEET,67.54999998,16.40000002,XXXXX
JS,VODKA,60.58500003,154.745,XXXXX
JS,CLAW,65.00999996,17.11000002,XXXXX
JS,PEEP,66.30000001,83.705,XXXXX
JS,CHEER,66.65999995,150.07,XXXXX
JS,LYNX,66.96500001,149.435,XXXXX
JS,FREAK,68.67000001,181.375,XXXXX
JS,SNAP,65.17000002,132.885,XXXXX
JS,FOREST,66.14999997,288.3449999,XXXXX
JS,SPAN,65.63999999,33.05999999,XXXXX
JS,TOTALLY,66.90999999,1017.515,XXXXX
JS,MORAL,66.12500001,334.31,XXXXX
JS,SPUNK,67.64999998,67.43499998,XXXXX
JS,TRAITOR,59.71,66.89000002,XXXXX
