Participant,Prime,Prime_Duration,rt,Response
KI,EFFIGY,66.505,8000.32,XXXXX 
KI,PEEP,66.58500002,4633.61,PEEP
KI,RESUME,66.25999999,6532.94, 
KI,KEEP,66.03500003,4151.2,IF
KI,TRAITOR,66.705,6417.175,XXXXX
KI,CORNER,66.25999999,1915.185,CORNER
KI,CHEAT,65.50999999,2669.315,XXXXX
KI,UNEASY,66.30499999,3917.935,EASY
KI,LYNX,67.72000005,5402.99,LESS
KI,PIAZZA,65.64000004,2064.59,SAFE
KI,LEND,67.13500002,2683.175,ALERT
KI,SUIT,66.43500004,2667.03,XXXXX
KI,DAMAGE,65.57500002,1398.98,MAGIC
KI,FLAK,66.73999992,1650.33,MATCH
KI,MEET,66.26500003,549.63,XXXXX
KI,SNAP,66.93500001,4919.475,XXXXX
KI,SPUN,66.88499998,3632.845,SLIDE
KI,FAUNA,65.79999998,1632.745,FLOWER
KI,STARK,65.57500002,1199.645,LOVE
KI,CLAW,66.56000006,1550.805,CLAW
KI,TRIVIA,65.87000005,1000.16,XXXXX
KI,ERUPT,68.34,799.9849999,XXXXX
KI,MIDLAND,66.50000007,3448.735,MEAN
KI,CHEER,65.89999993,3132.8,CLOSE
KI,VODKA,67.14499998,5386.9,XXXXX
KI,VOID,66.70999993,1651.065,VIVID
KI,WIND,66.765,7992.925,XXXXX
KI,SPUNK,64.7649999,4616.265,STICK
KI,FOREST,66.14499993,2165.955,FOREST
KI,REACTOR,65.76000003,3617.25,ALMOST
KI,HOSTEL,66.38500001,1132.6,XXXXX
KI,TOTALLY,66.80999999,1633.3,TOTAL
KI,MUZZLE,66.33499998,2067.345,MUCH
KI,SHAVE,66.12999993,1098.37,SAVE
KI,OPTION,65.23499999,7999.91,XXXXX
KI,FREAK,66.08499994,1316.195,FRESH
KI,PULL,67.20000005,4784.22,PURPLE
KI,SPAN,67.25999992,1432.6,STAND
KI,CEASE,65.55000006,7999.875,XXXXX
KI,MORAL,65.71500003,7999.65,M
