Participant,Prime,Prime_Duration,rt,Response
CM,LEND,36.18499963,8019.99,SHIRT
CM,CHEAT,38.18499995,8007.93,SHIRT
CM,MORAL,40.06499983,7998.64,SHIRT
CM,REACTOR,35.70500016,8013.355,SHIRT
CM,CORNER,38.5449999,8022.295,SHIRT
CM,PIAZZA,36.02500027,8003.125,SHIRT
CM,UNEASY,36.38499975,8001.91,EASY
CM,TRAITOR,36.32999957,8012.76,XXXXX
CM,SUIT,38.83499978,7996.525,XXXXX
CM,CLAW,45.05500011,7988.73,CLAM
CM,TRIVIA,39.2400003,8020.085,TRIVAL
CM,EFFIGY,39.88000005,8024.38,ENERGY
CM,RESUME,38.75999991,8006.085,RESUME
CM,MUZZLE,48.35499963,8022.32,Z
CM,WIND,36.68999998,8019.96,XXXXX
CM,PULL,39.06499967,8025.56,PULL
CM,KEEP,48.14500036,8019.505,KEEP
CM,FLAK,41.065,7991.21,FLAKE
CM,MEET,48.69499989,7998.795,MEET
CM,FOREST,37.92499984,8021.71,FOREST
CM,SHAVE,48.12999954,7998.395,SHAVE
CM,CEASE,42.83999978,8027.29,EASE
CM,PEEP,48.97999996,8006.435,PEEP
CM,CHEER,44.88999955,8030.37,CHEER
CM,TOTALLY,44.93500013,7988.375,TOTALLY
CM,FAUNA,41.26999993,8020.415,FUND
CM,SPAN,51.27000017,8005.48,SPAIN
CM,SPUN,49.33999991,8019.495,XXXXX
CM,ERUPT,47.49500006,8016.68,PUPPET
CM,DAMAGE,40.39500002,8021.295,IMAGE
CM,FREAK,35.64500017,8007.14,FREAK
CM,VODKA,37.27500001,8027.555,VODKA
CM,MIDLAND,36.73999989,8013.42,ISLAND
CM,OPTION,38.30000013,8000.445,OPTION
CM,LYNX,37.01000009,8024.665,XXXXX
CM,HOSTEL,42.71999979,8030.515,STEAL
CM,SPUNK,44.64500025,8026.11,PUNK
CM,STARK,45.69000006,8029.04,STAR
CM,SNAP,39.72500004,8012.66,XXXXX
CM,VOID,41.00500001,8014.33,VOID
