StudID,StudID_RT,key_resp_4.keys,key_resp_4.rt,captured_string,Text20_RT,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trialsRecognition.thisRepN,trialsRecognition.thisTrialN,trialsRecognition.thisN,trialsRecognition.thisIndex,trialsRecognition.ran,Rand,RecogWord,key_resp_10.keys,key_resp_10.rt,selectedPrimeThresh,ThreshPrimeduration,Text52_RT,captured_string_Thresh,threshLoop.thisRepN,threshLoop.thisTrialN,threshLoop.thisN,threshLoop.thisIndex,threshLoop.ran,keyQuestion.keys,keyQuestion.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt,Question5Answer,Question5Answer_RT,Question6Answer,Question6Answer_RT,Question7Answer,Question7Answer_RT,demoResp,demoRT,demoloop.thisRepN,demoloop.thisTrialN,demoloop.thisN,demoloop.thisIndex,demoloop.ran,DemoQuestion
5f5b64c313f9ca2931cf9917,132105.905,space,26.611045,,7989.175,0,0,0,0,1,5f5b64c313f9ca2931cf9917,001,2021-06-08_16h44.56.657,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FLASH,2496.3,1,0,1,0,1,5f5b64c313f9ca2931cf9917,001,2021-06-08_16h44.56.657,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BAN,7989.145,2,0,2,0,1,5f5b64c313f9ca2931cf9917,001,2021-06-08_16h44.56.657,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EYES,4163.37,3,0,3,0,1,5f5b64c313f9ca2931cf9917,001,2021-06-08_16h44.56.657,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MOUNTAIN,2658.975,4,0,4,0,1,5f5b64c313f9ca2931cf9917,001,2021-06-08_16h44.56.657,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KNEE,2025.2,5,0,5,0,1,5f5b64c313f9ca2931cf9917,001,2021-06-08_16h44.56.657,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7990.615,6,0,6,0,1,5f5b64c313f9ca2931cf9917,001,2021-06-08_16h44.56.657,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7991.925,7,0,7,0,1,5f5b64c313f9ca2931cf9917,001,2021-06-08_16h44.56.657,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HIDE,1718.61,8,0,8,0,1,5f5b64c313f9ca2931cf9917,001,2021-06-08_16h44.56.657,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BIG,1229.305,9,0,9,0,1,5f5b64c313f9ca2931cf9917,001,2021-06-08_16h44.56.657,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LAMP,5201.345,10,0,10,0,1,5f5b64c313f9ca2931cf9917,001,2021-06-08_16h44.56.657,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TIGER,1783.25,11,0,11,0,1,5f5b64c313f9ca2931cf9917,001,2021-06-08_16h44.56.657,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WATER,5805.505,12,0,12,0,1,5f5b64c313f9ca2931cf9917,001,2021-06-08_16h44.56.657,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TEE,6130.53,13,0,13,0,1,5f5b64c313f9ca2931cf9917,001,2021-06-08_16h44.56.657,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MOUTH,7989.49,14,0,14,0,1,5f5b64c313f9ca2931cf9917,001,2021-06-08_16h44.56.657,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
