"participant","session","date","expName","psychopyVersion","frameRate","RecalledWord","RT","Prime","PrimeCon","PrimeDuration","OutputPosition","Block","StudyPosition","Studied","PrimeRecalledCondition","PrimeFor"
"IA",1,"2020-07-08_16h01.06.892","S1.2ConstantTotalFinal","2020.1.3",60,"MOTHER",2547.635,"firstword","firstword",NA,1,1,1,"Studied",NA,NA
"IA",1,"2020-07-08_16h01.06.892","S1.2ConstantTotalFinal","2020.1.3",60,"SLOW",1466,"DESERT","Unrelated",48.08500002,2,1,11,"Studied",NA,NA
"IA",1,"2020-07-08_16h01.06.892","S1.2ConstantTotalFinal","2020.1.3",60,"FIRST",3747.92,"HINT","Unrelated",60.59999997,3,1,5,"Studied",NA,NA
"IA",1,"2020-07-08_16h01.06.892","S1.2ConstantTotalFinal","2020.1.3",60,"MIDDLE",2009.74,"SICK","Unrelated",50.84500002,4,1,7,"Studied",NA,NA
"IA",1,"2020-07-08_16h01.06.892","S1.2ConstantTotalFinal","2020.1.3",60,"WILD",1322.28,"SPIDER","Identical",48.95999999,5,1,39,"Studied",NA,NA
"IA",1,"2020-07-08_16h01.06.892","S1.2ConstantTotalFinal","2020.1.3",60,"WINTER",1809.12,"PAIL","Related",48.63000003,6,1,3,"Studied",NA,"bucket"
"IA",1,"2020-07-08_16h01.06.892","S1.2ConstantTotalFinal","2020.1.3",60,"BALLET",7161.655,"LOOK","Unrelated",49.86999999,7,1,10,"Studied",NA,NA
"IA",1,"2020-07-08_16h01.06.892","S1.2ConstantTotalFinal","2020.1.3",60,"KIDNAP",3563.775,"HEAR","Unrelated",49.73500001,8,1,24,"Studied",NA,NA
"IA",1,"2020-07-08_16h01.06.892","S1.2ConstantTotalFinal","2020.1.3",60,"BORROW",2381.615,"EXHALE","Related",49.69500005,9,1,19,"Studied",NA,"inhale"
"IA",1,"2020-07-08_16h01.06.892","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7993.58,"DEBATE","Related",49.60500001,10,1,NA,NA,NA,"argue"
"IA",1,"2020-07-08_16h01.06.892","S1.2ConstantTotalFinal","2020.1.3",60,"HELP",2015.015,"LESS","Identical",51.21499998,11,1,NA,NA,NA,NA
"IA",1,"2020-07-08_16h01.06.892","S1.2ConstantTotalFinal","2020.1.3",60,"FIRST",1697.81,"BOOK","Related",50.18000002,12,1,5,"Studied",NA,"read"
"IA",1,"2020-07-08_16h01.06.892","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7995.29,"MUSIC","Unrelated",48.93499997,13,1,NA,NA,NA,NA
"IA",1,"2020-07-08_16h01.06.892","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7994.325,"FAMINE","Related",49.68499998,14,1,NA,NA,NA,"hunger"
