RecogWord,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate
NICKEL,z,1.29799,KL,2,2020-07-10_12h39.15.322,DelayedExp,2020.1.3,60
LETTUCE,z,0.84913,KL,2,2020-07-10_12h39.15.322,DelayedExp,2020.1.3,60
TWELVE,z,0.67739,KL,2,2020-07-10_12h39.15.322,DelayedExp,2020.1.3,60
BEACH,z,0.91631,KL,2,2020-07-10_12h39.15.322,DelayedExp,2020.1.3,60
TALK,z,0.749665,KL,2,2020-07-10_12h39.15.322,DelayedExp,2020.1.3,60
SHIP,z,0.903625,KL,2,2020-07-10_12h39.15.322,DelayedExp,2020.1.3,60
DOCTOR,slash,1.76561,KL,2,2020-07-10_12h39.15.322,DelayedExp,2020.1.3,60
GRAND,z,2.159275,KL,2,2020-07-10_12h39.15.322,DelayedExp,2020.1.3,60
SHARK,z,1.18374,KL,2,2020-07-10_12h39.15.322,DelayedExp,2020.1.3,60
SLOW,slash,0.83311,KL,2,2020-07-10_12h39.15.322,DelayedExp,2020.1.3,60
DAGGER,slash,1.66001,KL,2,2020-07-10_12h39.15.322,DelayedExp,2020.1.3,60
MONEY,slash,0.537735,KL,2,2020-07-10_12h39.15.322,DelayedExp,2020.1.3,60
OFFICE,slash,0.83348,KL,2,2020-07-10_12h39.15.322,DelayedExp,2020.1.3,60
BEFORE,z,0.819165,KL,2,2020-07-10_12h39.15.322,DelayedExp,2020.1.3,60
ARMS,z,0.97004,KL,2,2020-07-10_12h39.15.322,DelayedExp,2020.1.3,60
KNIT,z,1.047765,KL,2,2020-07-10_12h39.15.322,DelayedExp,2020.1.3,60
SILK,slash,1.08363,KL,2,2020-07-10_12h39.15.322,DelayedExp,2020.1.3,60
MINUS,z,0.670385,KL,2,2020-07-10_12h39.15.322,DelayedExp,2020.1.3,60
SWEET,slash,0.98408,KL,2,2020-07-10_12h39.15.322,DelayedExp,2020.1.3,60
WATER,slash,0.7477,KL,2,2020-07-10_12h39.15.322,DelayedExp,2020.1.3,60
CHEESE,slash,0.582865,KL,2,2020-07-10_12h39.15.322,DelayedExp,2020.1.3,60
TREE,slash,0.86564,KL,2,2020-07-10_12h39.15.322,DelayedExp,2020.1.3,60
SORRY,z,0.664415,KL,2,2020-07-10_12h39.15.322,DelayedExp,2020.1.3,60
KNIFE,slash,0.61594,KL,2,2020-07-10_12h39.15.322,DelayedExp,2020.1.3,60
