"participant","session","date","expName","psychopyVersion","frameRate","RecalledWord","RT","Prime","PrimeCon","PrimeDuration","OutputPosition","Block","StudyPosition","Studied","PrimeRecalledCondition","PrimeFor"
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"BALLET",1622,"firstword","firstword",NA,1,1,42,"Studied",NA,NA
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"PURPLE",3092,"ZEST","Related",49,2,1,39,"Studied",NA,"soap"
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"TOES",1052,"ALIVE","Identical",51,3,1,3,"Studied",NA,NA
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"SHOES",7019,"KIDNAP","Identical",51,4,1,NA,NA,NA,NA
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"NAVY",3376,"THREAD","Identical",50,5,1,18,"Studied",NA,NA
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"SOAP",2389,"TOUR","Unrelated",51,6,1,17,"Studied",NA,NA
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"ALIVE",3943,"LOOK","Unrelated",50,7,1,40,"Studied","Identical",NA
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"THREAD",2188,"STORE","Unrelated",50,8,1,35,"Studied","Identical",NA
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"STATES",4913,"QUENCH","Related",50,9,1,34,"Studied",NA,"thirst"
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"READ",1738,"SUMMER","Related",50,10,1,13,"Studied",NA,"winter"
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"FIX",7988,"PROBLEM","Unrelated",50,11,1,NA,NA,NA,NA
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"ARGUE",8005,"HIDE","Related",50,12,1,27,"Studied",NA,"seek"
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"LOVING",7988,"FATHER","Related",50,13,1,25,"Studied",NA,"mother"
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8004,"EXHALE","Related",51,14,1,NA,NA,NA,"inhale"
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7988,"BUCKET","Identical",50,15,1,NA,NA,NA,NA
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7988,"RACKET","Related",50,16,1,NA,NA,NA,"tennis"
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8005,"HURT","Related",50,17,1,NA,NA,NA,"pain"
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8005,"PEANUT","Related",50,18,1,NA,NA,NA,"butter"
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7988,"BELL","Unrelated",51,19,1,NA,NA,NA,NA
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"WAITER",1370,"SUPPER","Identical",49,20,1,29,"Studied",NA,NA
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7988,"COBWEB","Related",49,21,1,NA,NA,NA,"spider"
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8005,"LEAST","Related",51,22,1,NA,NA,NA,"most"
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8005,"MAYBE","Unrelated",50,23,1,NA,NA,NA,NA
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"NOSE",7988,"CANDLE","Identical",50,24,1,8,"Studied",NA,NA
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"CHAIN",7989,"FIRST","Identical",50,25,1,26,"Studied",NA,NA
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7988,"MORE","Related",50,26,1,NA,NA,NA,"less"
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"CANDLE",8004,"LEND","Related",51,27,1,19,"Studied","Identical","borrow"
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7989,"HAIR","Unrelated",50,28,1,NA,NA,NA,NA
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"SOAP",8004,"HUNGER","Identical",50,29,1,17,"Studied",NA,NA
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8004,"GAME","Unrelated",50,30,1,NA,NA,NA,NA
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7990,"VOLCANO","Unrelated",51,31,1,NA,NA,NA,NA
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8005,"COLLECT","Unrelated",51,32,1,NA,NA,NA,NA
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7988,"JACKET","Unrelated",50,33,1,NA,NA,NA,NA
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7988,"HINT","Unrelated",50,34,1,NA,NA,NA,NA
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7988,"ROOF","Unrelated",50,35,1,NA,NA,NA,NA
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8004,"SQUARE","Identical",51,36,1,NA,NA,NA,NA
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7989,"FAST","Related",49,37,1,NA,NA,NA,"slow"
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7988,"YEAR","Unrelated",51,38,1,NA,NA,NA,NA
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8007,"MEDIA","Unrelated",50,39,1,NA,NA,NA,NA
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7989,"CENTER","Related",50,40,1,NA,NA,NA,"middle"
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7989,"FOOD","Unrelated",50,41,1,NA,NA,NA,NA
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8006,"BRANCH","Identical",50,42,1,NA,NA,NA,NA
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"MUSCLE",1721,"firstword","firstword",NA,1,2,41,"Studied",NA,NA
"MM",1,"2020-07-08_14h05.39.993","S1.2ConstantTotalFinal","2020.1.3",60,"SHOVE",1338,"THIN","Unrelated",50,2,2,42,"Studied",NA,NA
