participant,session,date,expName,psychopyVersion,frameRate,RecalledWord,RT,Prime,PrimeCon,PrimeDuration,OutputPosition,Block
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,MARRY,2651.195,firstword,firstword,,1,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,SHERIFF,1919.05,SPOON,Unrelated,2.370000002,2,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,TOCK,1400.81,EXCUSE,Identical,1.199999995,3,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,TRAILER,2884.555,CLOSE,Unrelated,0.950000016,4,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,CHILD,3083.98,CORAL,Unrelated,0.984999995,5,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,DEATH,2149.03,PHONE,Unrelated,1.480000032,6,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,SHAL,8004.635,PEPPER,Unrelated,0.964999952,7,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,SHALLOW,1683.075,BEFORE,Unrelated,1.480000035,8,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,DRAW,2517.275,STAMP,Identical,0.854999991,9,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,THANKS,2250.275,LEASE,Related,2.005000017,10,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,WARY,4900.57,CHARGE,Related,0.889999967,11,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,REPEAT,1865.5,POTATO,Identical,1.455000023,12,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,EXACT,1952.605,YOUTH,Related,1.014999987,13,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,THINK,1600.71,BALLOT,Related,0.944999978,14,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,8001.335,STRIPE,Identical,0.924999997,15,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,8000.215,GLIDE,Related,1.980000001,16,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,7999.57,DOLLAR,Unrelated,1.45000004,17,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,THIN,1782.85,SCISSORS,Identical,1.430000004,18,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,TRICK,5417.255,SPIT,Identical,0.92999998,19,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,WARY,4984.88,QUART,Unrelated,1.560000004,20,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,8003.215,REAL,Identical,1.059999977,21,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,REST,1037.605,TARNISH,Related,1.329999999,22,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,TEST,2234.515,DRUGS,Identical,0.92000002,23,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,WAKE,3780.085,INTENT,Related,1.004999969,24,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,8003.74,BUSH,Identical,1.05999998,25,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,THROUGH,4352.68,AIRPORT,Related,1.675000007,26,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,TOUGH,1952.73,RAIN,Identical,1.355000015,27,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,DOUBT,4803.915,HATE,Identical,1.040000003,28,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,1569.59,ROCK,Unrelated,1.200000002,29,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,1217.34,NECK,Identical,1.075000037,30,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,250.87,ANNOY,Identical,1.135000028,31,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,TRIAL,1220.005,SHOVE,Unrelated,0.355000029,32,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,355.69,WRONG,Identical,0.590000011,33,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,235.885,WHOLE,Unrelated,1.06499996,34,1
AL,1,2020-12-03_19h51.44.250,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,285.895,DISAGREE,Identical,0.794999996,35,1
