participant,session,date,expName,psychopyVersion,frameRate,RecalledWord,RT,Prime,PrimeCon,PrimeDuration,OutputPosition,Block
GI,1,2020-12-15_14h21.37.024,S2.3ConstantTotalFinal,2020.1.3,60,SPORT,7998.385,firstword,firstword,,1,1
GI,1,2020-12-15_14h21.37.024,S2.3ConstantTotalFinal,2020.1.3,60,CHILD,8000.01,POSTAGE,Related,1.12999999,2,1
GI,1,2020-12-15_14h21.37.024,S2.3ConstantTotalFinal,2020.1.3,60,BUS,8000.13,CLOWN,Identical,0.884999987,3,1
GI,1,2020-12-15_14h21.37.024,S2.3ConstantTotalFinal,2020.1.3,60,OUTSIDE,8000.615,PIECE,Identical,1.165000023,4,1
GI,1,2020-12-15_14h21.37.024,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,8000.12,PLANT,Unrelated,1.045000041,5,1
GI,1,2020-12-15_14h21.37.024,S2.3ConstantTotalFinal,2020.1.3,60,HERE,8001.115,GIRLS,Unrelated,1.200000057,6,1
GI,1,2020-12-15_14h21.37.024,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,8000.295,YOUNG,Identical,1.24500005,7,1
GI,1,2020-12-15_14h21.37.024,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,7998.95,PEPPER,Unrelated,1.060000039,8,1
GI,1,2020-12-15_14h21.37.024,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,8001.02,CLOCK,Unrelated,1.225000015,9,1
GI,1,2020-12-15_14h21.37.024,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,7999.785,PURPOSE,Identical,1.164999907,10,1
GI,1,2020-12-15_14h21.37.024,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,7999.975,QUIET,Identical,1.034999965,11,1
GI,1,2020-12-15_14h21.37.024,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,7999.68,AGREE,Related,0.830000034,12,1
GI,1,2020-12-15_14h21.37.024,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,7999.885,BEHIND,Unrelated,0.93999994,13,1
GI,1,2020-12-15_14h21.37.024,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,8000.86,DRUGS,Identical,0.780000002,14,1
GI,1,2020-12-15_14h21.37.024,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,7999.73,CANCER,Unrelated,0.770000042,15,1
GI,1,2020-12-15_14h21.37.024,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,8000.08,DIFFER,Related,1.59,16,1
GI,1,2020-12-15_14h21.37.024,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,7999.9,THICK,Related,0.925000058,17,1
GI,1,2020-12-15_14h21.37.024,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,7999.445,GRAVY,Related,1.460000058,18,1
GI,1,2020-12-15_14h21.37.024,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,7999.9,THANKS,Identical,1.850000001,19,1
GI,1,2020-12-15_14h21.37.024,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,7999.23,HORSE,Unrelated,1.675000065,20,1
GI,1,2020-12-15_14h21.37.024,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,7999.365,DEATH,Identical,1.630000072,21,1
GI,1,2020-12-15_14h21.37.024,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,8012.195,DISLIKE,Related,1.819999889,22,1
GI,1,2020-12-15_14h21.37.024,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,7997.99,TRAILER,Identical,2.36500008,23,1
GI,1,2020-12-15_14h21.37.024,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,8001.84,LEASE,Related,2.524999902,24,1
