"participant","session","date","expName","psychopyVersion","frameRate","RecalledWord","RT","Prime","PrimeCon","PrimeDuration","OutputPosition","Block","StudyPosition","Studied","PrimeRecalledCondition","PrimeFor"
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"ARGUE",1200.77,"firstword","firstword",NA,1,1,1,"Studied",NA,NA
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"MIDDLE",1865.36,"STORE","Unrelated",1.59,2,1,8,"Studied",NA,NA
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"BUCKET",1399.44,"BUTTER","Identical",1.680000103,3,1,9,"Studied",NA,NA
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"SEEK",1182.445,"TUTU","Related",1.690000063,4,1,36,"Studied",NA,"BALLET"
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"WINTER",3201.11,"DINNER","Related",1.494999975,5,1,16,"Studied",NA,"SUPPER"
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"BALLET",1398.655,"WAITER","Identical",1.410000026,6,1,12,"Studied",NA,NA
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"A",8001.415,"SHIP","Unrelated",1.735000056,7,1,NA,NA,NA,NA
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8001.38,"FIND","Unrelated",1.26499997,8,1,NA,NA,NA,NA
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7999.215,"VERB","Identical",1.815000083,9,1,NA,NA,NA,NA
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.03,"TOES","Identical",1.415000064,10,1,NA,NA,NA,NA
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7999.9,"GUIDE","Related",1.38999999,11,1,NA,NA,NA,"TOUR"
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7999.14,"UNITED","Related",1.434999984,12,1,NA,NA,NA,"STATES"
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8001.03,"THIRST","Identical",1.384999952,13,1,NA,NA,NA,NA
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"SUPPER",4783.375,"TAME","Related",1.329999999,14,1,40,"Studied",NA,"WILD"
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7999.795,"GAME","Unrelated",1.344999997,15,1,NA,NA,NA,NA
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7999.875,"STRANGE","Unrelated",1.575000002,16,1,NA,NA,NA,NA
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.55,"NAVY","Identical",0.989999971,17,1,NA,NA,NA,NA
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.965,"LINK","Related",1.485000015,18,1,NA,NA,NA,"CHAIN"
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7999.315,"CLUE","Identical",1.765000052,19,1,NA,NA,NA,NA
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.235,"CHURCH","Unrelated",1.519999932,20,1,NA,NA,NA,NA
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8001.355,"COLLECT","Unrelated",1.530000009,21,1,NA,NA,NA,NA
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7998.11,"NEEDLE","Related",1.649999991,22,1,NA,NA,NA,"THREAD"
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7992.75,"MOTHER","Identical",1.019999967,23,1,NA,NA,NA,NA
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7992.335,"PURPLE","Identical",1.460000058,24,1,NA,NA,NA,NA
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7994.86,"EXHALE","Related",1.349999919,25,1,NA,NA,NA,"INHALE"
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7995.525,"MAGIC","Unrelated",1.664999989,26,1,NA,NA,NA,NA
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",11498.02,"WICK","Related",1.955000102,27,1,NA,NA,NA,"CANDLE"
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7998.605,"TWIG","Related",0.769999926,28,1,NA,NA,NA,"BRANCH"
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7999.885,"MORE","Related",0.890000025,29,1,NA,NA,NA,"LESS"
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7990.33,"TEST","Identical",1.320000039,30,1,NA,NA,NA,NA
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7988.91,"TREE","Unrelated",1.035000081,31,1,NA,NA,NA,NA
"JS2",1,"2020-12-07_13h13.32.365","S1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8001.16,"SOAP","Identical",1.385000069,32,1,NA,NA,NA,NA
