participant,session,date,expName,psychopyVersion,frameRate,RecalledWord,RT,Prime,PrimeCon,PrimeDuration,OutputPosition,Block
CD,1,2020-12-17_10h16.57.189,S2.3ConstantTotalFinal,2020.1.3,60,SHERRIF,8005.265,firstword,firstword,,1,1
CD,1,2020-12-17_10h16.57.189,S2.3ConstantTotalFinal,2020.1.3,60,CLOWN,8007.53,CLOCK,Unrelated,2.010000055,2,1
CD,1,2020-12-17_10h16.57.189,S2.3ConstantTotalFinal,2020.1.3,60,SAME,7990.365,PARDON,Related,1.935000066,3,1
CD,1,2020-12-17_10h16.57.189,S2.3ConstantTotalFinal,2020.1.3,60,REAL,8000.215,PHONE,Unrelated,1.870000036,4,1
CD,1,2020-12-17_10h16.57.189,S2.3ConstantTotalFinal,2020.1.3,60,PLANE,8007.77,BUSH,Identical,1.530000009,5,1
CD,1,2020-12-17_10h16.57.189,S2.3ConstantTotalFinal,2020.1.3,60,THIN,8002.74,CORAL,Unrelated,1.614999957,6,1
CD,1,2020-12-17_10h16.57.189,S2.3ConstantTotalFinal,2020.1.3,60,EXACT,8003.395,PARCEL,Related,1.760000014,7,1
CD,1,2020-12-17_10h16.57.189,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,7996.19,GRASS,Unrelated,1.950000064,8,1
CD,1,2020-12-17_10h16.57.189,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,7992.04,PLEASE,Related,2.955000033,9,1
CD,1,2020-12-17_10h16.57.189,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,7994.08,BLADE,Related,2.005000017,10,1
CD,1,2020-12-17_10h16.57.189,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,8010.01,FENCE,Unrelated,1.579999924,11,1
CD,1,2020-12-17_10h16.57.189,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,7997.315,DRAW,Identical,1.820000005,12,1
CD,1,2020-12-17_10h16.57.189,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,7995.395,GRAVY,Related,1.779999933,13,1
CD,1,2020-12-17_10h16.57.189,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,8005.475,TOOL,Identical,1.285000006,14,1
CD,1,2020-12-17_10h16.57.189,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,8004.705,PART,Related,1.71500002,15,1
CD,1,2020-12-17_10h16.57.189,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,7999.28,MANY,Identical,1.935000066,16,1
CD,1,2020-12-17_10h16.57.189,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,7995.195,ZEBRA,Related,1.855000039,17,1
CD,1,2020-12-17_10h16.57.189,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,7999.495,QUEEN,Unrelated,1.434999984,18,1
CD,1,2020-12-17_10h16.57.189,S2.3ConstantTotalFinal,2020.1.3,60,XXXXX,7992.96,DEEP,Related,1.155000064,19,1
