participant,session,date,expName,psychopyVersion,frameRate,RecalledWord,RT,Prime,PrimeCon,PrimeDuration,OutputPosition,Block
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,PRIDE,4082.325,firstword,firstword,,1,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,EFFECT,1926.96,STARS,Unrelated,1.425000024,2,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,LETTER,2028.745,SURE,Identical,2.295000013,3,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,WATER,2855.015,UNCLEAR,Identical,3.145000082,4,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,SMALL,1821.945,THIEF,Unrelated,0.59499999,5,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,GLASS,1620.625,ITCH,Identical,0.65000006,6,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,MONKEY,2339.14,GLASSES,Identical,0.669999979,7,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,MAID,1654.225,HARD,Related,1.079999958,8,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,WANT,1736.96,BAKE,Related,0.490000006,9,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,BOTTOM,2332.685,DOZE,Related,0.73999993,10,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,MINIMUM,6639.475,SMART,Identical,3.024999984,11,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7990.33,MAD,Identical,4.385000095,12,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,BREAK,5603.71,BALL,Identical,2.674999996,13,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7999.605,OVEN,Identical,2.814999898,14,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8006.585,FIRE,Identical,3.17000004,15,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7988.19,TIRED,Identical,1.164999907,16,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8003.6,DEVIL,Unrelated,3.845000057,17,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7989.33,SNEEZE,Identical,1.040000003,18,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7994.755,JEANS,Identical,3.355000052,19,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7989.235,MOAT,Related,3.480000072,20,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,3329.555,ERASER,Related,3.554999945,21,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,391.43,HOTEL,Unrelated,5.019999924,22,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,452.76,CARRY,Identical,1.204999979,23,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,428.035,BOSS,Identical,4.990000045,24,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,475.28,LARGE,Identical,1.040000003,25,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,367.19,DONE,Related,3.044999903,26,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,391.2249999,PLAN,Identical,1.060000039,27,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,363.745,EIGHT,Related,2.939999918,28,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,389.22,ALLOW,Identical,1.664999989,29,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,498.5199999,SPICE,Identical,3.430000041,30,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,338.75,ONCE,Identical,0.98500005,31,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,404.8850001,MARGIN,Related,0.639999984,32,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,643.4450001,HELLO,Identical,0.770000042,33,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,568.0600001,CARBON,Related,4.149999935,34,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,392.21,SATIN,Related,1.084999996,35,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,560.575,ENGLISH,Identical,0.78500004,36,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,552,BACK,Related,2.545000054,37,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,562.5850001,BANK,Identical,1.049999963,38,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,443.69,SMOKE,Unrelated,0.714999973,39,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,528.435,WHEAT,Unrelated,1.12999999,40,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,430.3850001,TRASH,Unrelated,2.450000029,41,1
JJ,1,2020-12-10_17h00.10.766,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,565.3350001,CAMP,Unrelated,1.305000042,42,1
