participant,session,date,expName,psychopyVersion,frameRate,RecalledWord,RT,Prime,PrimeCon,PrimeDuration,OutputPosition,Block,StudyPosition,Studied,PrimeRecalledCondition,PrimeFor
5ef3438ef48c78050ca9dabc,1,2021-06-01_18h59.43.189,XL1.3ConstantTotalFinal,2020.1.3,60,HORSE,5544.77,firstword,firstword,NA,1,1,14,Studied,NA,NA
5ef3438ef48c78050ca9dabc,1,2021-06-01_18h59.43.189,XL1.3ConstantTotalFinal,2020.1.3,60,THERE,1812.2,MUSCLE,Identical,504.815,0,1,8,Studied,NA,NA
5ef3438ef48c78050ca9dabc,1,2021-06-01_18h59.43.189,XL1.3ConstantTotalFinal,2020.1.3,60,WHERE,2162.655,TEETH,Identical,495.875,1,1,36,Studied,NA,NA
5ef3438ef48c78050ca9dabc,1,2021-06-01_18h59.43.189,XL1.3ConstantTotalFinal,2020.1.3,60,GRASS,1625.57,BEAST,Related,508.26,2,1,42,Studied,NA,ANIMAL
5ef3438ef48c78050ca9dabc,1,2021-06-01_18h59.43.189,XL1.3ConstantTotalFinal,2020.1.3,60,QUART,6572.715,SCISSORS,Unrelated,491.985,3,1,15,Studied,NA,NA
5ef3438ef48c78050ca9dabc,1,2021-06-01_18h59.43.189,XL1.3ConstantTotalFinal,2020.1.3,60,QUEEN,2529.34,BEFORE,Identical,489.345,4,1,22,Studied,NA,NA
5ef3438ef48c78050ca9dabc,1,2021-06-01_18h59.43.189,XL1.3ConstantTotalFinal,2020.1.3,60,OFFICE,3786.285,EXIT,Related,500.7999999,5,1,2,Studied,NA,ENTER
5ef3438ef48c78050ca9dabc,1,2021-06-01_18h59.43.189,XL1.3ConstantTotalFinal,2020.1.3,60,GIRLS,2489.795,SALT,Related,499.025,6,1,3,Studied,NA,PEPPER
5ef3438ef48c78050ca9dabc,1,2021-06-01_18h59.43.189,XL1.3ConstantTotalFinal,2020.1.3,60,UNCLE,2294.68,UNCLE,Identical,507.8349999,7,1,18,Studied,NA,NA
5ef3438ef48c78050ca9dabc,1,2021-06-01_18h59.43.189,XL1.3ConstantTotalFinal,2020.1.3,60,EARLY,2666.735,PIECE,Unrelated,496.245,8,1,5,Studied,NA,NA
5ef3438ef48c78050ca9dabc,1,2021-06-01_18h59.43.189,XL1.3ConstantTotalFinal,2020.1.3,60,BEFORE,6922.665,SAME,Unrelated,500.37,9,1,1,Studied,NA,NA
5ef3438ef48c78050ca9dabc,1,2021-06-01_18h59.43.189,XL1.3ConstantTotalFinal,2020.1.3,60,CORAL,6970.165,ROCK,Identical,496.755,10,1,37,Studied,NA,NA
5ef3438ef48c78050ca9dabc,1,2021-06-01_18h59.43.189,XL1.3ConstantTotalFinal,2020.1.3,60,SHOVE,2805.09,AHEAD,Related,504.705,11,1,39,Studied,NA,BEHIND
