"participant","session","date","expName","psychopyVersion","frameRate","RecalledWord","RT","Prime","PrimeCon","PrimeDuration","OutputPosition","Block","StudyPosition","Studied","PrimeRecalledCondition","PrimeFor"
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"DIRT",4451.45,"firstword","firstword",NA,1,1,2,"Studied",NA,NA
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"DOOR",5084.935,"WANT","Unrelated",49.765,2,1,3,"Studied",NA,NA
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"FIVE",8004.625,"SMALL","Unrelated",50.12500007,3,1,4,"Studied",NA,NA
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"TRAIN",8003.975,"CARRY","Unrelated",49.63499994,4,1,5,"Studied",NA,NA
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"WORLD",1816.69,"OUNCE","Related",48.62999998,5,1,8,"Studied",NA,"POUND"
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8004.755,"GIFT","Related",50.22500001,6,1,NA,NA,NA,"PRESENT"
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8003.385,"FIRE","Unrelated",49.88499999,7,1,NA,NA,NA,NA
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"SMOKE",5902.875,"HIGHWAY","Related",48.94500005,8,1,9,"Studied",NA,"ROAD"
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"SOUTH",3217.72,"PAPER","Unrelated",50.31999992,9,1,12,"Studied",NA,NA
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"DEVIL",5869.375,"BLACK","Identical",48.88500005,10,1,13,"Studied",NA,NA
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8003.1,"GHOUL","Related",49.64999994,11,1,NA,NA,NA,"GHOST"
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"BELOW",3101.09,"SMART","Unrelated",49.43000001,12,1,16,"Studied",NA,NA
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8003.775,"LAKE","Identical",49.99499989,13,1,NA,NA,NA,NA
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"POUND",3884.69,"PENCIL","Unrelated",49.86999999,14,1,18,"Studied",NA,NA
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8002.715,"SOFT","Unrelated",49.80499996,15,1,NA,NA,NA,NA
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"SWETT",2911.375,"SURE","Unrelated",49.6550001,16,1,NA,NA,NA,NA
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"KISS",1109.175,"MAJOR","Related",50.19999994,17,1,20,"Studied",NA,"MINOR"
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8004.225,"SWAMP","Identical",50.15500006,18,1,NA,NA,NA,NA
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8004.13,"SILK","Unrelated",50.12499995,19,1,NA,NA,NA,NA
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"SMILE",1916.85,"SOCKS","Related",49.41999994,20,1,26,"Studied",NA,"SHOES"
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8004.85,"LAND","Identical",50.15500006,21,1,NA,NA,NA,NA
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"FROG",8003.525,"DUSK","Identical",49.505,22,1,28,"Studied",NA,NA
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"STOMACH",2967.69,"ALLOW","Unrelated",49.6449999,23,1,29,"Studied",NA,NA
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"LAND",2977.11,"CAMP","Identical",50.42999994,24,1,31,"Studied","Identical",NA
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"BLACK",5502.085,"SWEET","Identical",49.95999997,25,1,33,"Studied","Identical",NA
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"TRASH",3749.79,"FRONT","Unrelated",49.04499999,26,1,32,"Studied",NA,NA
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"LAKE",3935.24,"CROOK","Related",49.92999998,27,1,34,"Studied","Identical","THIEF"
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8003.52,"SORRY","Identical",49.41500002,28,1,NA,NA,NA,NA
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8003.345,"MUTE","Related",48.70499996,29,1,NA,NA,NA,"DEAF"
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8003.35,"TIRED","Unrelated",54.17499994,30,1,NA,NA,NA,NA
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"HOTEL",6519.93,"HOOP","Identical",49.68500009,31,1,41,"Studied",NA,NA
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"NOISE",2450.095,"TIGHT","Identical",49.24000008,32,1,42,"Studied",NA,NA
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8024.19,"ENGLISH","Unrelated",49.34999999,33,1,NA,NA,NA,NA
"AY",1,"2020-10-26_18h13.30.647","S1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8003.825,"CAKE","Unrelated",48.95999993,34,1,NA,NA,NA,NA
