"participant","session","date","expName","psychopyVersion","frameRate","RecalledWord","RT","Prime","PrimeCon","PrimeDuration","OutputPosition","Block","StudyPosition","Studied","PrimeRecalledCondition","PrimeFor"
"GM",1,"2020-10-21_22h32.26.990","S1.3ConstantTotalFinal","2020.1.3",60,"HORSE",8001.65,"firstword","firstword",NA,1,1,42,"Studied",NA,NA
"GM",1,"2020-10-21_22h32.26.990","S1.3ConstantTotalFinal","2020.1.3",60,"ANIMAL",2132.82,"BEAST","Related",49.53999998,2,1,9,"Studied",NA,"ANIMAL"
"GM",1,"2020-10-21_22h32.26.990","S1.3ConstantTotalFinal","2020.1.3",60,"ROCK",1632.135,"PIECE","Unrelated",51.53,3,1,8,"Studied",NA,NA
"GM",1,"2020-10-21_22h32.26.990","S1.3ConstantTotalFinal","2020.1.3",60,"LEMON",1701.22,"TIME","Related",50.735,4,1,32,"Studied",NA,"CLOCK"
"GM",1,"2020-10-21_22h32.26.990","S1.3ConstantTotalFinal","2020.1.3",60,"LEAVES",2051.335,"KING","Related",49.57000003,5,1,41,"Studied",NA,"QUEEN"
"GM",1,"2020-10-21_22h32.26.990","S1.3ConstantTotalFinal","2020.1.3",60,"GIRLS",2261.14,"EARLY","Identical",48.30000002,6,1,35,"Studied",NA,NA
"GM",1,"2020-10-21_22h32.26.990","S1.3ConstantTotalFinal","2020.1.3",60,"THERE",1817.08,"TOSS","Related",48.69000003,7,1,3,"Studied",NA,"THROW"
"GM",1,"2020-10-21_22h32.26.990","S1.3ConstantTotalFinal","2020.1.3",60,"WHERE",1617.005,"PUSH","Related",49.65499998,8,1,20,"Studied",NA,"SHOVE"
"GM",1,"2020-10-21_22h32.26.990","S1.3ConstantTotalFinal","2020.1.3",60,"BEFORE",1799.76,"HARSH","Related",50.00999995,9,1,39,"Studied",NA,"MEAN"
"GM",1,"2020-10-21_22h32.26.990","S1.3ConstantTotalFinal","2020.1.3",60,"GRASS",1400.37,"SHERIFF","Unrelated",50.185,10,1,40,"Studied",NA,NA
"GM",1,"2020-10-21_22h32.26.990","S1.3ConstantTotalFinal","2020.1.3",60,"FENCE",4600.705,"DRUGS","Unrelated",50.22500001,11,1,28,"Studied",NA,NA
"GM",1,"2020-10-21_22h32.26.990","S1.3ConstantTotalFinal","2020.1.3",60,"FOUND",3132.88,"POST","Related",48.30999998,12,1,36,"Studied",NA,"OFFICE"
"GM",1,"2020-10-21_22h32.26.990","S1.3ConstantTotalFinal","2020.1.3",60,"MUSCLE",1900.89,"DRAW","Unrelated",50.03499996,13,1,31,"Studied",NA,NA
"GM",1,"2020-10-21_22h32.26.990","S1.3ConstantTotalFinal","2020.1.3",60,"CANCER",2083.415,"OPEN","Related",49.25500002,14,1,23,"Studied",NA,"CLOSE"
"GM",1,"2020-10-21_22h32.26.990","S1.3ConstantTotalFinal","2020.1.3",60,"GIRLS",1850.845,"FORK","Related",50.44999998,15,1,35,"Studied",NA,"SPOON"
"GM",1,"2020-10-21_22h32.26.990","S1.3ConstantTotalFinal","2020.1.3",60,"YOURS",5928.4,"PLANE","Unrelated",50.37499999,16,1,7,"Studied",NA,NA
"GM",1,"2020-10-21_22h32.26.990","S1.3ConstantTotalFinal","2020.1.3",60,"SHARK",1801.045,"SEED","Related",49.85999997,17,1,5,"Studied",NA,"PLANT"
"GM",1,"2020-10-21_22h32.26.990","S1.3ConstantTotalFinal","2020.1.3",60,"TEETH",2034.43,"SALT","Related",36.42000002,18,1,4,"Studied",NA,"PEPPER"
"GM",1,"2020-10-21_22h32.26.990","S1.3ConstantTotalFinal","2020.1.3",60,"FINGERS",3934.295,"AHEAD","Related",50.26500003,19,1,NA,NA,NA,"BEHIND"
"GM",1,"2020-10-21_22h32.26.990","S1.3ConstantTotalFinal","2020.1.3",60,"PLANT",1683.265,"MINUTE","Identical",48.90499997,20,1,17,"Studied",NA,NA
"GM",1,"2020-10-21_22h32.26.990","S1.3ConstantTotalFinal","2020.1.3",60,"TIGER",1516.8,"EXIT","Related",49.17499999,21,1,19,"Studied",NA,"ENTER"
"GM",1,"2020-10-21_22h32.26.990","S1.3ConstantTotalFinal","2020.1.3",60,"CLOSE",3217.05,"PURPOSE","Unrelated",49.05999999,22,1,11,"Studied",NA,NA
