Participant,Prime,Prime_Duration,rt,Response
NG,CHEER,42.45499999,681.2400001,XXXXX
NG,CHEAT,36.30000004,1274.88,XXXXX
NG,FOREST,39.35999994,543.95,XXXXX
NG,MORAL,43.19,2618.39,MORAL
NG,FREAK,42.11499996,1382.915,FREAK
NG,ERUPT,46.52500001,359.485,XXXXX
NG,LEND,42.57000005,580.75,XXXXX
NG,WIND,40.00000004,384.3650001,XXXXX
NG,PIAZZA,43.07000001,288.415,XXXXX
NG,REACTOR,40.36999994,1412.54,REACT
NG,MEET,50.69000006,320.6799999,XXXXX
NG,SPUNK,39.37499993,1832.19,PUMP
NG,FAUNA,48.02500003,660.185,XXXXX
NG,SUIT,49.87500003,983.2199999,SMILE
NG,FLAK,37.81999997,1129.645,FAKE
NG,STARK,39.95999997,1577.59,STARS
NG,VODKA,40.35999998,1306.165,VODKA
NG,OPTION,50.27000001,965.6100001,SODA
NG,SPUN,43.16999996,751.805,XXXXX
NG,CORNER,40.42999994,326.5249999,XXXXX
NG,RESUME,49.93999994,1419.99,RESUME
NG,TOTALLY,49.26999996,465.785,XXXXX
NG,CLAW,39.92499993,994.3,CLAM
NG,SPAN,44.02999999,308.9350001,XXXXX
NG,MUZZLE,47.42999992,1242.16,STUMP
NG,HOSTEL,36.83500004,2082.31,HOSTILE
NG,LYNX,37.63000004,568.965,XXXXX
NG,PULL,38.635,976.835,PUMP
NG,SHAVE,37.75499994,947.7350001,SHAVE
NG,DAMAGE,36.77999997,448.95,XXXXX
NG,TRAITOR,41.85499996,383.5400001,XXXXX
NG,KEEP,38.77500002,474.62,XXXXX
NG,PEEP,48.43999993,1925.11,PEEP
NG,EFFIGY,39.49,1423.98,XXXXX
NG,CEASE,39.60999998,885.59,XXXXX
NG,VOID,50.055,835.605,VOID
NG,SNAP,39.91499997,1411.11,SNAPPED
NG,MIDLAND,58.83999995,1252.605,MIDLAND
NG,UNEASY,35.59999994,2932.85,UNDERSTAND
NG,TRIVIA,42.00000002,582.44,XXXXX
