StudID,StudID_RT,key_resp_4.keys,key_resp_4.rt,captured_string,Text20_RT,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trialsRecognition.thisRepN,trialsRecognition.thisTrialN,trialsRecognition.thisN,trialsRecognition.thisIndex,trialsRecognition.ran,Rand,RecogWord,key_resp_10.keys,key_resp_10.rt,selectedPrimeThresh,ThreshPrimeduration,Text52_RT,captured_string_Thresh,threshLoop.thisRepN,threshLoop.thisTrialN,threshLoop.thisN,threshLoop.thisIndex,threshLoop.ran,keyQuestion.keys,keyQuestion.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt,Question5Answer,Question5Answer_RT,Question6Answer,Question6Answer_RT,Question7Answer,Question7Answer_RT,demoResp,demoRT,demoloop.thisRepN,demoloop.thisTrialN,demoloop.thisN,demoloop.thisIndex,demoloop.ran,DemoQuestion
607da39df127ab6004a8cd10,33771.09,space,12.953265,TREE,3771.305,0,0,0,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BLACK,1652.585,1,0,1,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HOOP,2479.395,2,0,2,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LAND,1600.41,3,0,3,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SORRY,5337.56,4,0,4,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TRASH,2270.745,5,0,5,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GEEK,1840.455,6,0,6,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LAND,2180.685,7,0,7,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LAKE,1305.62,8,0,8,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,JUMP,5202.225,9,0,9,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DOOR,1617.95,10,0,10,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ROAD,1743.17,11,0,11,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FIVE,2055.77,12,0,12,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WHEAR,1944.705,13,0,13,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SEEK,2333.57,14,0,14,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LOOP,1695.185,15,0,15,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PRESENT,1722.35,16,0,16,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7994.53,17,0,17,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LEARN,3444.43,18,0,18,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KILL,4544.01,19,0,19,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SMOKE,5972.73,20,0,20,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PICTURE,2506.87,21,0,21,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LEARN,4667.55,22,0,22,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TRAIN,1597.075,23,0,23,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FROG,1784.82,24,0,24,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CAMP,1548.795,25,0,25,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TIGHJT,5646.71,26,0,26,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,POUND,1534.8,27,0,27,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DEVIL,7384.275,28,0,28,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HOTEL,2902.815,29,0,29,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DUSK,2611.375,30,0,30,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CAMP,5014.725,31,0,31,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DIRT,1999.935,32,0,32,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BIRD,3285.12,33,0,33,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BRIDE,1409.81,34,0,34,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ROAD,2229.33,35,0,35,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FLOAT,1159.84,36,0,36,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HDE,3264.26,37,0,37,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HIDE,923.61,38,0,38,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CAM,2645.515,39,0,39,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SEEN,5417.775,40,0,40,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OCEAN,2312.48,41,0,41,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,L,7994.235,42,0,42,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7992.91,43,0,43,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BELOW,2468.785,44,0,44,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KILL,5862.45,45,0,45,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WORLD,3777.855,46,0,46,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5085.005,47,0,47,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LEAP,5312.46,48,0,48,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GOO,7995.09,49,0,49,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GOD,1498.65,50,0,50,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MOOD,6737.235,51,0,51,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HOPE,6090.57,52,0,52,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MA,7991.33,53,0,53,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MALE,3389.02,54,0,54,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BOX,2361.32,55,0,55,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HEAD,1375.535,56,0,56,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MOUSE,3791.775,57,0,57,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RICE,1270.815,58,0,58,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FANS,2515.47,59,0,59,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PEN,2159.92,60,0,60,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7994.465,61,0,61,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7994.235,62,0,62,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7994.37,63,0,63,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SHOUT,5778.53,64,0,64,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RIDE,3167.365,65,0,65,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WRITE,1302.435,66,0,66,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LAKE,6402.86,67,0,67,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LEACE,2055.59,68,0,68,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SPEAK,2285.64,69,0,69,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HOOP,7988.91,70,0,70,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MALE,6997.655,71,0,71,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SEX,1050.765,72,0,72,0,1,607da39df127ab6004a8cd10,001,2021-06-05_10h56.42.294,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
