"participant","session","date","expName","psychopyVersion","frameRate","RecalledWord","RT","Prime","PrimeCon","PrimeDuration","OutputPosition","Block","StudyPosition","Studied","PrimeRecalledCondition","PrimeFor"
"CB",1,"2021-03-30_16h55.28.452","L1.2ConstantTotalFinal","2020.1.3",60,"LESS ",1784.135,"firstword","firstword",NA,1,1,NA,NA,NA,NA
"CB",1,"2021-03-30_11h01.33.689","L1.2ConstantTotalFinal","2020.1.3",60,"MOST",1805.205,"CANDLE","Identical",117.9750001,2,1,42,"Studied",NA,NA
"CB",1,"2021-03-30_11h01.33.690","L1.2ConstantTotalFinal","2020.1.3",60,"FIRST",3139.875,"SUMMER","Related",118.21,3,1,26,"Studied",NA,"WINTER"
"CB",1,"2021-03-30_11h01.33.691","L1.2ConstantTotalFinal","2020.1.3",60,"SUPPER",1936.465,"CHAIN","Identical",117.2399999,4,1,1,"Studied",NA,NA
"CB",1,"2021-03-30_11h01.33.692","L1.2ConstantTotalFinal","2020.1.3",60,"SPIDER",3068.89,"SQUARE","Identical",116.565,5,1,11,"Studied",NA,NA
"CB",1,"2021-03-30_11h01.33.693","L1.2ConstantTotalFinal","2020.1.3",60,"MORE",1883.895,"TALK","Unrelated",115.985,6,1,NA,NA,NA,NA
"CB",1,"2021-03-30_11h01.33.694","L1.2ConstantTotalFinal","2020.1.3",60,"PAIN",1199.04,"TAME","Related",116.0949999,7,1,6,"Studied",NA,"WILD"
"CB",1,"2021-03-30_11h01.33.695","L1.2ConstantTotalFinal","2020.1.3",60,"BUTTER",2405.19,"CHOOSE","Unrelated",115.6949999,8,1,36,"Studied",NA,NA
"CB",1,"2021-03-30_11h01.33.696","L1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",2269.31,"DRESS","Unrelated",133.215,9,1,NA,NA,NA,NA
"CB",1,"2021-03-30_11h01.33.697","L1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",421.26,"SHIP","Unrelated",116.755,10,1,NA,NA,NA,NA
"CB",1,"2021-03-30_11h01.33.698","L1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",814.7249999,"MEDIA","Related",116.9949999,11,1,NA,NA,NA,"NEWS"
"CB",1,"2021-03-30_11h01.33.699","L1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",414.5900001,"BOARD","Unrelated",116.54,12,1,NA,NA,NA,NA
"CB",1,"2021-03-30_11h01.33.700","L1.2ConstantTotalFinal","2020.1.3",60,"EXHALE",1455.28,"EXHALE","Related",116.585,13,1,NA,NA,"Related","INHALE"
"CB",1,"2021-03-30_11h01.33.701","L1.2ConstantTotalFinal","2020.1.3",60,"FOOD",936.095,"FOOD","Unrelated",117.5950001,14,1,NA,NA,"Unrelated",NA
"CB",1,"2021-03-30_11h01.33.702","L1.2ConstantTotalFinal","2020.1.3",60,"HAIR",1018.035,"HAIR","Unrelated",117.8,15,1,NA,NA,"Unrelated",NA
"CB",1,"2021-03-30_11h01.33.703","L1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",384.77,"DEBATE","Related",117.4850001,16,1,NA,NA,NA,"ARGUE"
"CB",1,"2021-03-30_11h01.33.704","L1.2ConstantTotalFinal","2020.1.3",60,"GLARE",2120.08,"GLANCE","Related",116.655,17,1,NA,NA,NA,"LOOK"
"CB",1,"2021-03-30_11h01.33.705","L1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",286.0450001,"UNITED","Related",113.26,18,1,NA,NA,NA,"STATES"
"CB",1,"2021-03-30_11h01.33.706","L1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",33.95499999,"ROOF","Unrelated",116.145,19,1,NA,NA,NA,NA
"CB",1,"2021-03-30_11h01.33.707","L1.2ConstantTotalFinal","2020.1.3",60,"COLD",783.73,"WARM","Unrelated",116.745,20,1,NA,NA,NA,NA
"CB",1,"2021-03-30_11h01.33.708","L1.2ConstantTotalFinal","2020.1.3",60,"TOUR",1567.48,"TOUR","Identical",117.775,21,1,34,"Studied","Identical",NA
"CB",1,"2021-03-30_11h01.33.709","L1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",355.105,"ALIVE","Identical",116.7,22,1,NA,NA,NA,NA
"CB",1,"2021-03-30_11h01.33.710","L1.2ConstantTotalFinal","2020.1.3",60,"HIDE",1297.49,"HIDE","Related",116.27,23,1,NA,NA,"Related","SEEK"
"CB",1,"2021-03-30_11h01.33.711","L1.2ConstantTotalFinal","2020.1.3",60,"FOUND",1425.365,"ARMY","Related",116.6600001,24,1,NA,NA,"Identical","NAVY"
"CB",1,"2021-03-30_11h01.33.712","L1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",354.035,"FATHER","Related",117.48,25,1,NA,NA,NA,"MOTHER"
"CB",1,"2021-03-30_11h01.33.713","L1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",369.875,"MUSIC","Unrelated",118.24,26,1,NA,NA,NA,NA
"CB",1,"2021-03-30_11h01.33.714","L1.2ConstantTotalFinal","2020.1.3",60,"HUNGER",1592.7,"HUNGER","Identical",117.0999999,27,1,35,"Studied","Identical",NA
"CB",1,"2021-03-30_11h01.33.715","L1.2ConstantTotalFinal","2020.1.3",60,"FEAST",1916.535,"FAST","Related",116.395,28,1,NA,NA,NA,"SLOW"
"CB",1,"2021-03-30_11h01.33.716","L1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",200.795,"PROBLEM","Unrelated",114.925,29,1,NA,NA,NA,NA
"CB",1,"2021-03-30_11h01.33.717","L1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",506.855,"NEEDLE","Related",116.45,30,1,NA,NA,NA,"THREAD"
"CB",1,"2021-03-30_11h01.33.718","L1.2ConstantTotalFinal","2020.1.3",60,"SWORD",1370.3,"SWORD","Unrelated",116.805,31,1,NA,NA,"Unrelated",NA
"CB",1,"2021-03-30_11h01.33.719","L1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",63.82000004,"SOAP","Identical",121.485,32,1,NA,NA,NA,NA
"CB",1,"2021-03-30_11h01.33.720","L1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",31.59000003,"TUTU","Related",116.305,33,1,NA,NA,NA,"BALLET"
"CB",1,"2021-03-30_11h01.33.721","L1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",931.12,"YEAR","Unrelated",116.505,34,1,NA,NA,NA,NA
"CB",1,"2021-03-30_11h01.33.722","L1.2ConstantTotalFinal","2020.1.3",60,"TENNIS",1974.525,"RACKET","Related",118.445,35,1,22,"Studied",NA,"TENNIS"
"CB",1,"2021-03-30_11h01.33.723","L1.2ConstantTotalFinal","2020.1.3",60,"THIRST",1287.125,"QUENCH","Related",116.56,36,1,15,"Studied",NA,"THIRST"
"CB",1,"2021-03-30_11h01.33.724","L1.2ConstantTotalFinal","2020.1.3",60,"TOES",799.6,"FEET","Related",117.45,37,1,18,"Studied",NA,"TOES"
"CB",1,"2021-03-30_11h01.33.725","L1.2ConstantTotalFinal","2020.1.3",60,"BOOKS",1551.475,"READ","Identical",120.355,38,1,NA,NA,NA,NA
