DelayedWord,DelayedRT
SWAMP,2783.79
SOIL,1665.83
HAND,3699.515
FINGERS,1832.77
TOES,1433.14
SPACE,1283.19
SQUARE,1850.45
ROAD,3501.165
XXXXX,4086.655
CAR,3270.08
DEVIL,3316.84
KIDNAP,3683.855
NAVY,2032.695
XXXXX,8002.36
RUN,6273.1
RING,5133.21
WATCH,3218.51
UMBRELLA,7650.07
GAS,2281.94
RAT,3185.36
BLACK,7833.94
WHITE,1566.915
CRACKER,1483.455
XXXXX,8001.575
XXXXX,1633.475
XXXXX,650.12
XXXXX,8001.815
LAND,4451.665
XXXXX,7989.23
THROUGH,3000.58
KNIFE,4969.855
XXXXX,8000.58
XXXXX,8002.025
XXXXX,8001.425
XXXXX,8000.655
XXXXX,8001.105
XXXXX,8001.555
XXXXX,8000.56
XXXXX,8000.825
TOUCH,4367.09
XXXXX,8000.565
PICK,3582.315
SMOOTH,4533.035
XXXXX,8000.12
XXXXX,8001.06
XXXXX,8000.51
XXXXX,8002.35
XXXXX,2520.195
XXXXX,534.5350001
XXXXX,315.935
XXXXX,283.7850001
XXXXX,299.63
XXXXX,283.39
XXXXX,332.8099999
XXXXX,282.265
XXXXX,252.555
PAVEMENT,6934.775
WASH,5309.71
XXXXX,8000.755
XXXXX,9696.48
XXXXX,1353.575
XXXXX,1852.975
GHOST,3118.915
XXXXX,8001.735
SOUL,6667.675
FLASH,7900.01
XXXXX,8001.47
XXXXX,8001.13
XXXXX,8002.16
XXXXX,8001.355
XXXXX,8001.64
XXXXX,8000.74
XXXXX,8002.37
XXXXX,8001.715
XXXXX,8001.21
XXXXX,8002.465
XXXXX,8001.795
XXXXX,8001.755
XXXXX,8000.73
XXXXX,8003.12
XXXXX,8009.4
XXXXX,8000.51
XXXXX,8001.235
XXXXX,8002.835
XXXXX,8000.6
XXXXX,8000.815
XXXXX,8001.57
XXXXX,7995.02
XXXXX,8001.24
XXXXX,8001.425
XXXXX,8003.755
XXXXX,7999.96
XXXXX,8000.725
XXXXX,7990.35
XXXXX,7998.75
XXXXX,7992.705
XXXXX,2267.9
